Date,VIX,Open,High,Low,Close,regime_class
2000-04-28,26.2,1464.92,1473.62,1448.15,1452.43,1
2000-05-01,25.88,1452.43,1481.51,1452.43,1468.25,1
2000-05-02,28.5,1468.25,1468.25,1445.22,1446.29,1
2000-05-03,31.63,1446.29,1446.29,1398.36,1415.1,1
2000-05-04,30.77,1415.1,1420.99,1404.94,1409.57,1
2000-05-05,27.53,1409.57,1436.03,1405.08,1432.63,2
2000-05-08,28.2,1432.63,1432.63,1417.05,1424.17,2
2000-05-09,28.93,1424.17,1430.28,1401.85,1412.14,2
2000-05-10,29.87,1412.14,1412.14,1375.14,1383.05,2
2000-05-11,27.76,1383.05,1410.26,1383.05,1407.81,2
2000-05-12,26.05,1407.81,1430.13,1407.81,1420.96,2
2000-05-15,24.86,1420.96,1452.39,1416.54,1452.36,2
2000-05-16,24.34,1452.36,1470.4,1450.76,1466.04,2
2000-05-17,23.98,1466.04,1466.04,1441.67,1447.8,2
2000-05-18,23.96,1447.8,1458.04,1436.59,1437.21,2
2000-05-19,25.44,1437.21,1437.21,1401.74,1406.95,2
2000-05-22,26.0,1406.95,1410.55,1368.73,1400.72,2
2000-05-23,25.87,1400.72,1403.77,1373.43,1373.86,2
2000-05-24,24.32,1373.86,1401.75,1361.09,1399.05,2
2000-05-25,24.58,1399.05,1411.65,1373.93,1381.52,2
2000-05-26,24.47,1381.52,1391.42,1369.75,1378.02,2
2000-05-30,23.62,1378.02,1422.45,1378.02,1422.45,2
2000-05-31,23.65,1422.44,1434.49,1415.5,1420.6,2
2000-06-01,22.36,1420.6,1448.81,1420.6,1448.81,2
2000-06-02,21.48,1448.81,1483.23,1448.81,1477.26,2
2000-06-05,22.71,1477.26,1477.28,1464.68,1467.63,3
2000-06-06,23.05,1467.63,1471.36,1454.74,1457.84,3
2000-06-07,22.48,1457.84,1474.64,1455.06,1471.36,3
2000-06-08,22.77,1471.36,1475.65,1456.49,1461.67,3
2000-06-09,22.14,1461.67,1472.67,1454.96,1456.95,3
2000-06-12,22.32,1456.95,1462.93,1445.99,1446.0,3
2000-06-13,21.67,1446.0,1470.42,1442.38,1469.44,3
2000-06-14,21.48,1469.44,1483.62,1467.71,1470.54,3
2000-06-15,20.68,1470.54,1482.04,1464.62,1478.73,3
2000-06-16,20.5,1478.73,1480.77,1460.42,1464.46,3
2000-06-19,20.63,1464.46,1488.93,1459.05,1486.0,3
2000-06-20,20.88,1486.0,1487.32,1470.18,1475.95,3
2000-06-21,20.61,1475.95,1482.19,1468.0,1479.13,3
2000-06-22,22.0,1479.13,1479.13,1448.03,1452.18,3
2000-06-23,22.34,1452.18,1459.94,1438.31,1441.48,3
2000-06-26,22.45,1441.48,1459.66,1441.48,1455.31,3
2000-06-27,21.8,1455.31,1463.35,1450.55,1450.55,3
2000-06-28,20.29,1450.55,1467.63,1450.55,1454.82,3
2000-06-29,19.7,1454.82,1455.14,1434.63,1442.39,3
2000-06-30,19.54,1442.39,1454.68,1438.71,1454.6,3
2000-07-03,19.83,1454.6,1469.58,1450.85,1469.54,4
2000-07-05,21.16,1469.54,1469.54,1442.45,1446.23,4
2000-07-06,20.94,1446.23,1461.65,1439.56,1456.67,4
2000-07-07,19.22,1456.67,1484.12,1456.67,1478.9,4
2000-07-10,20.33,1478.9,1486.56,1474.76,1475.62,4
2000-07-11,20.11,1475.62,1488.77,1470.48,1480.88,4
2000-07-12,20.03,1480.88,1497.69,1480.88,1492.92,4
2000-07-13,20.03,1492.92,1501.39,1489.65,1495.84,4
2000-07-14,19.32,1495.84,1509.99,1494.56,1509.98,4
2000-07-17,19.45,1509.98,1517.32,1505.26,1510.49,4
2000-07-18,19.75,1510.49,1510.49,1491.35,1493.74,4
2000-07-19,19.65,1493.74,1495.63,1479.92,1481.96,4
2000-07-20,18.94,1481.96,1501.92,1481.96,1495.57,4
2000-07-21,18.94,1495.57,1495.57,1477.91,1480.19,4
2000-07-24,19.92,1480.19,1485.88,1463.8,1464.29,4
2000-07-25,19.39,1464.29,1476.23,1464.29,1474.47,4
2000-07-26,19.67,1474.47,1474.47,1452.42,1452.42,4
2000-07-27,19.6,1452.42,1464.91,1445.33,1449.62,4
2000-07-28,20.84,1449.62,1456.68,1413.89,1419.89,4
2000-07-31,20.74,1419.89,1437.65,1418.71,1430.83,4
2000-08-01,20.55,1430.83,1443.54,1428.96,1438.1,5
2000-08-02,20.0,1438.1,1451.59,1433.49,1438.7,5
2000-08-03,19.99,1438.7,1454.19,1425.43,1452.56,5
2000-08-04,18.62,1452.56,1462.93,1451.31,1462.93,5
2000-08-07,19.03,1462.93,1480.8,1460.72,1479.32,5
2000-08-08,18.79,1479.32,1484.52,1472.61,1482.8,5
2000-08-09,19.18,1482.8,1490.33,1471.16,1472.87,5
2000-08-10,19.19,1472.87,1475.15,1459.89,1460.25,5
2000-08-11,18.55,1460.25,1475.72,1453.06,1471.84,5
2000-08-14,17.88,1471.84,1491.64,1468.56,1491.56,5
2000-08-15,17.98,1491.56,1493.12,1482.74,1484.43,5
2000-08-16,18.02,1484.43,1496.09,1475.74,1479.85,5
2000-08-17,17.48,1479.85,1499.32,1479.85,1496.07,5
2000-08-18,17.05,1496.07,1499.47,1488.99,1491.72,5
2000-08-21,17.35,1491.72,1502.84,1491.13,1499.48,5
2000-08-22,17.47,1499.48,1508.45,1497.42,1498.13,5
2000-08-23,17.38,1498.13,1507.2,1489.52,1505.97,5
2000-08-24,17.04,1505.97,1511.16,1501.25,1508.31,5
2000-08-25,16.53,1508.31,1513.47,1505.09,1506.45,5
2000-08-28,16.54,1506.45,1523.95,1506.45,1514.09,5
2000-08-29,16.89,1514.09,1514.81,1505.46,1509.84,5
2000-08-30,17.69,1509.84,1510.49,1500.09,1502.59,5
2000-08-31,16.84,1502.59,1525.21,1502.59,1517.68,6
2000-09-01,17.53,1517.68,1530.09,1515.53,1520.77,6
2000-09-05,19.82,1520.77,1520.77,1504.21,1507.08,6
2000-09-06,20.79,1507.08,1512.61,1492.12,1492.25,6
2000-09-07,19.42,1492.25,1505.34,1492.25,1502.51,6
2000-09-08,18.46,1502.51,1502.51,1489.88,1494.5,6
2000-09-11,18.4,1494.5,1506.76,1483.01,1489.26,6
2000-09-12,18.59,1489.26,1496.93,1479.67,1481.99,6
2000-09-13,18.32,1481.99,1487.45,1473.61,1484.91,6
2000-09-14,18.26,1484.91,1494.16,1476.73,1480.87,6
2000-09-15,18.52,1480.87,1480.96,1460.22,1465.81,6
2000-09-18,20.25,1465.81,1467.77,1441.92,1444.51,6
2000-09-19,19.54,1444.51,1461.16,1444.51,1459.9,6
2000-09-20,19.93,1459.9,1460.49,1430.95,1451.34,6
2000-09-21,20.18,1451.34,1452.77,1436.3,1449.05,6
2000-09-22,20.74,1449.05,1449.05,1421.88,1448.72,6
2000-09-25,21.41,1448.72,1457.42,1435.93,1439.03,6
2000-09-26,21.88,1439.03,1448.04,1425.25,1427.21,6
2000-09-27,21.67,1427.21,1437.22,1419.44,1426.57,6
2000-09-28,19.47,1426.57,1461.69,1425.78,1458.29,6
2000-09-29,20.57,1458.29,1458.29,1436.29,1436.51,7
2000-10-02,21.23,1436.52,1445.6,1429.83,1436.23,7
2000-10-03,21.85,1436.23,1454.82,1425.28,1426.46,7
2000-10-04,21.54,1426.46,1439.99,1416.31,1434.32,7
2000-10-05,21.03,1434.32,1444.17,1431.8,1436.28,7
2000-10-06,22.71,1436.28,1443.3,1397.06,1408.99,7
2000-10-09,24.02,1408.99,1409.69,1392.48,1402.03,7
2000-10-10,24.86,1402.03,1408.83,1383.85,1387.02,7
2000-10-11,26.57,1387.02,1387.02,1349.67,1364.59,7
2000-10-12,30.51,1364.59,1374.93,1328.06,1329.78,7
2000-10-13,27.6,1329.78,1374.17,1327.08,1374.17,7
2000-10-16,26.79,1374.17,1379.48,1365.06,1374.62,7
2000-10-17,27.84,1374.62,1380.99,1342.34,1349.97,7
2000-10-18,28.72,1349.97,1356.65,1305.79,1342.13,7
2000-10-19,25.09,1342.13,1389.93,1342.13,1388.76,7
2000-10-20,24.24,1388.76,1408.47,1382.19,1396.93,7
2000-10-23,24.69,1396.93,1406.96,1387.75,1395.78,7
2000-10-24,24.28,1395.78,1415.64,1388.13,1398.13,7
2000-10-25,26.65,1398.13,1398.13,1362.21,1364.9,7
2000-10-26,28.62,1364.9,1372.72,1337.81,1364.44,7
2000-10-27,26.47,1364.44,1384.57,1364.13,1379.58,7
2000-10-30,25.46,1379.58,1406.36,1376.86,1398.66,8
2000-10-31,23.63,1398.66,1432.22,1398.66,1429.4,8
2000-11-01,24.28,1429.4,1429.6,1410.45,1421.22,8
2000-11-02,23.92,1421.22,1433.4,1421.22,1428.32,8
2000-11-03,23.67,1428.32,1433.21,1420.92,1426.69,8
2000-11-06,24.52,1428.76,1438.46,1427.72,1432.19,8
2000-11-07,24.91,1432.19,1436.22,1423.26,1431.87,8
2000-11-08,25.66,1431.87,1437.28,1408.78,1409.28,8
2000-11-09,27.2,1409.28,1409.28,1369.68,1400.14,8
2000-11-10,28.53,1400.14,1400.14,1365.97,1365.98,8
2000-11-13,29.06,1365.98,1365.98,1328.62,1351.26,8
2000-11-14,26.81,1351.26,1390.06,1351.26,1382.95,8
2000-11-15,26.15,1382.95,1395.96,1374.75,1389.81,8
2000-11-16,25.05,1389.81,1394.76,1370.39,1372.32,8
2000-11-17,24.81,1372.32,1384.85,1355.55,1367.72,8
2000-11-20,27.43,1367.72,1367.72,1341.67,1342.62,8
2000-11-21,26.62,1342.62,1355.87,1333.62,1347.35,8
2000-11-22,27.71,1347.35,1347.35,1321.89,1322.36,8
2000-11-24,26.0,1322.36,1343.83,1322.36,1341.77,8
2000-11-27,26.93,1341.77,1362.5,1341.77,1348.97,9
2000-11-28,27.64,1348.97,1358.81,1334.97,1336.09,9
2000-11-29,27.49,1336.09,1352.38,1329.28,1341.93,9
2000-11-30,29.65,1341.91,1341.91,1294.9,1314.95,9
2000-12-01,27.48,1314.95,1334.67,1307.02,1315.23,9
2000-12-04,27.78,1315.18,1332.06,1310.23,1324.97,9
2000-12-05,24.99,1324.97,1376.56,1324.97,1376.54,9
2000-12-06,25.07,1376.54,1376.54,1346.15,1351.46,9
2000-12-07,25.34,1351.46,1353.5,1339.26,1343.55,9
2000-12-08,22.41,1343.55,1380.33,1343.55,1369.89,9
2000-12-11,23.51,1369.89,1389.05,1364.14,1380.2,9
2000-12-12,24.88,1380.2,1380.27,1370.27,1371.18,9
2000-12-13,23.63,1371.18,1385.82,1358.48,1359.99,9
2000-12-14,24.86,1359.99,1359.99,1340.48,1340.93,9
2000-12-15,26.55,1340.93,1340.93,1305.38,1312.15,9
2000-12-18,27.7,1312.15,1332.32,1312.15,1322.74,9
2000-12-19,27.17,1322.96,1346.44,1305.2,1305.6,9
2000-12-20,31.74,1305.6,1305.6,1261.16,1264.74,9
2000-12-21,29.66,1264.74,1285.31,1254.07,1274.86,9
2000-12-22,27.55,1274.86,1305.97,1274.86,1305.95,9
2000-12-26,28.73,1305.97,1315.94,1301.64,1315.19,9
2000-12-27,28.14,1315.19,1332.03,1310.96,1328.92,10
2000-12-28,26.57,1328.92,1335.93,1325.78,1334.22,10
2000-12-29,26.85,1334.22,1340.1,1317.51,1320.28,10
2001-01-02,29.99,1320.28,1320.28,1276.05,1283.27,10
2001-01-03,26.6,1283.27,1347.76,1274.62,1347.56,10
2001-01-04,26.97,1347.56,1350.24,1329.14,1333.34,10
2001-01-05,28.67,1333.34,1334.77,1294.95,1298.35,10
2001-01-08,29.84,1298.35,1298.35,1276.29,1295.86,10
2001-01-09,27.99,1295.86,1311.72,1295.14,1300.8,10
2001-01-10,26.8,1300.8,1313.76,1287.28,1313.27,10
2001-01-11,25.79,1313.27,1332.19,1309.72,1326.82,10
2001-01-12,24.56,1326.82,1333.21,1311.59,1318.55,10
2001-01-16,25.28,1318.32,1327.81,1313.33,1326.65,10
2001-01-17,24.93,1326.65,1346.92,1325.41,1329.47,10
2001-01-18,23.37,1329.89,1352.71,1327.41,1347.97,10
2001-01-19,23.24,1347.97,1354.55,1336.74,1342.54,10
2001-01-22,23.25,1342.54,1353.62,1333.84,1342.9,10
2001-01-23,21.57,1342.9,1362.9,1339.63,1360.4,10
2001-01-24,22.03,1360.4,1369.75,1357.28,1364.3,10
2001-01-25,22.64,1364.3,1367.35,1354.63,1357.51,11
2001-01-26,22.57,1357.51,1357.51,1342.75,1354.95,11
2001-01-29,22.61,1354.92,1365.54,1350.36,1364.17,11
2001-01-30,22.57,1364.17,1375.68,1356.2,1373.73,11
2001-01-31,22.02,1373.73,1383.37,1364.66,1366.01,11
2001-02-01,21.66,1366.01,1373.5,1359.34,1373.47,11
2001-02-02,21.95,1373.47,1376.38,1348.72,1349.47,11
2001-02-05,22.19,1349.47,1354.56,1344.48,1354.31,11
2001-02-06,21.98,1354.31,1363.55,1350.04,1352.26,11
2001-02-07,21.67,1352.26,1352.26,1334.26,1340.89,11
2001-02-08,21.46,1341.1,1350.32,1332.42,1332.53,11
2001-02-09,22.03,1332.53,1332.53,1309.98,1314.76,11
2001-02-12,21.92,1314.76,1330.96,1313.64,1330.31,11
2001-02-13,21.37,1330.31,1336.62,1317.51,1318.8,11
2001-02-14,21.52,1318.8,1320.73,1304.72,1315.92,11
2001-02-15,20.27,1315.92,1331.29,1315.92,1326.61,11
2001-02-16,22.12,1326.61,1326.61,1293.18,1301.53,11
2001-02-20,24.69,1301.53,1307.16,1278.44,1278.94,11
2001-02-21,25.75,1278.94,1282.97,1253.16,1255.27,11
2001-02-22,26.76,1255.27,1259.94,1228.33,1252.82,11
2001-02-23,27.21,1252.82,1252.82,1215.44,1245.86,11
2001-02-26,25.43,1245.86,1267.69,1241.71,1267.65,12
2001-02-27,26.49,1267.65,1272.76,1252.26,1257.94,12
2001-02-28,28.35,1257.94,1263.47,1229.65,1239.94,12
2001-03-01,28.08,1239.94,1241.36,1214.5,1241.23,12
2001-03-02,27.43,1241.23,1251.01,1219.74,1234.18,12
2001-03-05,27.12,1234.18,1242.55,1234.04,1241.41,12
2001-03-06,25.89,1241.41,1267.42,1241.41,1253.8,12
2001-03-07,24.12,1253.8,1263.86,1253.8,1261.89,12
2001-03-08,24.29,1261.89,1266.5,1257.6,1264.74,12
2001-03-09,25.62,1264.74,1264.74,1228.42,1233.42,12
2001-03-12,30.32,1233.42,1233.42,1176.78,1180.16,12
2001-03-13,27.55,1180.16,1197.83,1171.5,1197.66,12
2001-03-14,29.61,1197.66,1197.66,1155.35,1166.71,12
2001-03-15,28.56,1166.71,1182.04,1166.71,1173.56,12
2001-03-16,29.91,1173.56,1173.56,1148.64,1150.53,12
2001-03-19,29.78,1150.53,1173.5,1147.18,1170.81,12
2001-03-20,30.96,1170.81,1180.56,1142.19,1142.62,12
2001-03-21,31.93,1142.62,1149.39,1118.74,1122.14,12
2001-03-22,32.84,1122.14,1124.27,1081.19,1117.58,12
2001-03-23,30.45,1117.58,1141.83,1117.58,1139.83,12
2001-03-26,29.04,1139.83,1160.02,1139.83,1152.69,1
2001-03-27,27.04,1152.69,1183.35,1150.96,1182.17,1
2001-03-28,28.58,1182.17,1182.17,1147.83,1153.29,1
2001-03-29,29.17,1153.29,1161.69,1136.26,1147.95,1
2001-03-30,28.64,1147.95,1162.8,1143.83,1160.33,1
2001-04-02,31.21,1160.33,1169.51,1137.51,1145.87,1
2001-04-03,34.72,1145.87,1145.87,1100.19,1106.46,1
2001-04-04,34.07,1106.46,1117.5,1091.99,1103.25,1
2001-04-05,29.94,1103.25,1151.47,1103.25,1151.44,1
2001-04-06,31.69,1151.44,1151.44,1119.29,1128.43,1
2001-04-09,31.91,1128.43,1146.13,1126.38,1137.59,1
2001-04-10,29.44,1137.59,1173.92,1137.59,1168.38,1
2001-04-11,28.46,1168.38,1182.24,1160.26,1165.89,1
2001-04-12,26.12,1165.89,1183.51,1157.73,1183.5,1
2001-04-16,26.33,1183.5,1184.64,1167.38,1179.68,1
2001-04-17,25.61,1179.68,1192.25,1168.9,1191.81,1
2001-04-18,24.13,1191.81,1248.42,1191.81,1238.16,1
2001-04-19,24.16,1238.16,1253.71,1233.39,1253.69,1
2001-04-20,25.38,1253.7,1253.7,1234.41,1242.98,1
2001-04-23,28.16,1242.98,1242.98,1217.47,1224.36,1
2001-04-24,28.49,1224.36,1233.54,1208.89,1209.47,2
2001-04-25,27.4,1209.47,1232.36,1207.38,1228.75,2
2001-04-26,25.96,1228.75,1248.3,1228.75,1234.52,2
2001-04-27,24.02,1234.52,1253.07,1234.52,1253.05,2
2001-04-30,25.48,1253.05,1269.3,1243.99,1249.46,2
2001-05-01,24.2,1249.46,1266.47,1243.55,1266.44,2
2001-05-02,24.23,1266.44,1272.93,1257.7,1267.43,2
2001-05-03,25.78,1267.43,1267.43,1239.88,1248.58,2
2001-05-04,23.91,1248.58,1267.51,1232.0,1266.61,2
2001-05-07,24.86,1266.61,1270.0,1259.19,1263.51,2
2001-05-08,24.44,1266.71,1267.01,1253.0,1261.2,2
2001-05-09,24.35,1261.2,1261.65,1247.83,1255.54,2
2001-05-10,24.0,1255.54,1268.14,1254.56,1255.18,2
2001-05-11,23.54,1255.18,1259.84,1240.79,1245.67,2
2001-05-14,24.26,1245.67,1249.68,1241.02,1248.92,2
2001-05-15,23.71,1248.92,1257.45,1245.36,1249.44,2
2001-05-16,21.89,1249.44,1286.39,1243.02,1284.99,2
2001-05-17,21.47,1284.99,1296.48,1282.65,1288.49,2
2001-05-18,21.23,1288.49,1292.06,1281.15,1291.96,2
2001-05-21,20.76,1291.96,1312.95,1287.87,1312.83,2
2001-05-22,21.35,1312.83,1315.93,1306.89,1309.38,2
2001-05-23,22.08,1309.38,1309.38,1288.7,1289.05,3
2001-05-24,20.57,1289.05,1295.04,1281.22,1293.17,3
2001-05-25,20.6,1293.17,1293.17,1276.42,1277.89,3
2001-05-29,22.14,1277.89,1278.42,1265.41,1267.93,3
2001-05-30,22.76,1267.93,1267.93,1245.96,1248.08,3
2001-05-31,22.64,1248.08,1261.91,1248.07,1255.82,3
2001-06-01,21.59,1255.82,1265.34,1246.88,1260.67,3
2001-06-04,21.38,1260.67,1267.17,1256.36,1267.11,3
2001-06-05,19.58,1267.11,1286.62,1267.11,1283.57,3
2001-06-06,20.39,1283.57,1283.85,1269.01,1270.03,3
2001-06-07,19.67,1270.03,1277.08,1265.08,1276.96,3
2001-06-08,19.92,1276.96,1277.11,1259.99,1264.96,3
2001-06-11,20.7,1264.96,1264.96,1249.23,1254.39,3
2001-06-12,20.7,1254.39,1261.0,1235.75,1255.85,3
2001-06-13,21.45,1255.85,1259.75,1241.59,1241.6,3
2001-06-14,23.12,1241.6,1241.6,1218.9,1219.87,3
2001-06-15,22.81,1219.87,1221.5,1203.03,1214.36,3
2001-06-18,23.17,1214.36,1221.23,1208.33,1208.43,3
2001-06-19,22.34,1208.43,1226.11,1207.71,1212.58,3
2001-06-20,21.71,1212.58,1225.61,1210.07,1223.14,3
2001-06-21,19.38,1223.14,1240.24,1220.25,1237.04,3
2001-06-22,20.02,1237.04,1237.73,1221.41,1225.35,4
2001-06-25,20.67,1225.35,1231.5,1213.6,1218.6,4
2001-06-26,21.2,1218.6,1220.7,1204.64,1216.76,4
2001-06-27,20.88,1216.76,1219.92,1207.29,1211.07,4
2001-06-28,20.01,1211.07,1234.44,1211.07,1226.2,4
2001-06-29,19.06,1226.2,1237.29,1221.14,1224.38,4
2001-07-02,18.76,1224.42,1239.78,1224.03,1236.72,4
2001-07-03,18.92,1236.71,1236.71,1229.43,1234.45,4
2001-07-05,20.09,1234.45,1234.45,1219.15,1219.24,4
2001-07-06,21.63,1219.24,1219.24,1188.74,1190.59,4
2001-07-09,22.48,1190.59,1201.76,1189.75,1198.78,4
2001-07-10,23.25,1198.78,1203.43,1179.93,1181.52,4
2001-07-11,24.01,1181.52,1184.93,1168.46,1180.18,4
2001-07-12,22.09,1180.18,1210.25,1180.18,1208.14,4
2001-07-13,21.14,1208.14,1218.54,1203.61,1215.68,4
2001-07-16,22.91,1215.68,1219.63,1200.05,1202.45,4
2001-07-17,22.61,1202.45,1215.36,1196.14,1214.44,4
2001-07-18,23.6,1214.44,1214.44,1198.33,1207.71,4
2001-07-19,22.51,1207.71,1225.04,1205.8,1215.02,4
2001-07-20,22.34,1215.02,1215.69,1207.04,1210.85,4
2001-07-23,23.74,1210.85,1215.22,1190.5,1191.03,5
2001-07-24,25.24,1191.03,1191.03,1165.54,1171.65,5
2001-07-25,24.0,1171.65,1190.52,1171.28,1190.49,5
2001-07-26,23.01,1190.49,1204.18,1182.65,1202.93,5
2001-07-27,22.0,1202.93,1209.26,1195.99,1205.82,5
2001-07-30,22.69,1205.82,1209.05,1200.41,1204.52,5
2001-07-31,21.62,1204.52,1222.74,1204.52,1211.23,5
2001-08-01,20.56,1211.23,1223.04,1211.23,1215.93,5
2001-08-02,20.09,1215.93,1226.27,1215.31,1220.75,5
2001-08-03,19.89,1220.75,1220.75,1205.31,1214.35,5
2001-08-06,21.89,1214.35,1214.35,1197.35,1200.48,5
2001-08-07,21.01,1200.47,1207.56,1195.64,1204.4,5
2001-08-08,22.32,1204.4,1206.79,1181.27,1183.53,5
2001-08-09,21.75,1183.53,1184.71,1174.68,1183.43,5
2001-08-10,20.55,1183.43,1193.33,1169.55,1190.16,5
2001-08-13,20.42,1190.16,1193.82,1185.12,1191.29,5
2001-08-14,20.48,1191.29,1198.79,1184.26,1186.73,5
2001-08-15,20.91,1186.73,1191.21,1177.61,1178.02,5
2001-08-16,21.54,1178.02,1181.8,1166.08,1181.66,5
2001-08-17,23.84,1181.66,1181.66,1156.07,1161.97,5
2001-08-20,22.87,1161.97,1171.41,1160.94,1171.41,6
2001-08-21,24.4,1171.41,1179.85,1156.56,1157.26,6
2001-08-22,22.44,1157.26,1168.56,1153.34,1165.31,6
2001-08-23,22.23,1165.31,1169.86,1160.96,1162.09,6
2001-08-24,19.71,1162.09,1185.15,1162.09,1184.93,6
2001-08-27,20.56,1184.93,1186.85,1178.07,1179.21,6
2001-08-28,22.0,1179.21,1179.66,1161.17,1161.51,6
2001-08-29,23.03,1161.51,1166.97,1147.38,1148.56,6
2001-08-30,25.41,1148.6,1151.75,1124.87,1129.03,6
2001-08-31,24.92,1129.03,1141.83,1126.38,1133.58,6
2001-09-04,25.85,1133.58,1155.4,1129.06,1132.94,6
2001-09-05,26.35,1132.94,1135.52,1114.86,1131.74,6
2001-09-06,28.61,1131.74,1131.74,1105.83,1106.4,6
2001-09-07,30.99,1106.4,1106.4,1082.12,1085.78,6
2001-09-10,31.84,1085.78,1096.94,1073.15,1092.54,6
2001-09-17,41.76,1092.54,1092.54,1037.46,1038.77,6
2001-09-18,38.87,1038.77,1046.42,1029.25,1032.74,7
2001-09-19,40.56,1032.74,1038.91,984.62,1016.1,7
2001-09-20,43.74,1016.1,1016.1,984.49,984.54,7
2001-09-21,42.66,984.54,984.54,944.75,965.8,7
2001-09-24,37.75,965.8,1008.44,965.8,1003.45,7
2001-09-25,35.81,1003.45,1017.14,998.33,1012.27,7
2001-09-26,35.26,1012.27,1020.29,1002.62,1007.04,7
2001-09-27,34.0,1007.04,1018.92,998.24,1018.61,7
2001-09-28,31.93,1018.61,1040.94,1018.61,1040.94,7
2001-10-01,32.32,1040.94,1040.94,1026.76,1038.55,7
2001-10-02,31.18,1038.55,1051.33,1034.47,1051.33,7
2001-10-03,31.34,1051.33,1075.38,1041.48,1072.28,7
2001-10-04,31.97,1072.28,1084.12,1067.82,1069.63,7
2001-10-05,33.39,1069.62,1072.35,1053.5,1071.38,7
2001-10-08,35.12,1071.37,1071.37,1056.88,1062.44,7
2001-10-09,34.83,1062.44,1063.37,1053.83,1056.75,7
2001-10-10,31.6,1056.75,1081.62,1052.76,1080.99,7
2001-10-11,31.5,1080.99,1099.16,1080.99,1097.43,7
2001-10-12,35.27,1097.43,1097.43,1072.15,1091.65,7
2001-10-15,35.31,1091.65,1091.65,1078.19,1089.98,7
2001-10-16,32.88,1089.98,1101.66,1087.13,1097.54,7
2001-10-17,35.08,1097.54,1107.12,1076.57,1077.09,7
2001-10-18,34.95,1077.09,1077.94,1064.54,1068.61,8
2001-10-19,34.11,1068.61,1075.52,1057.24,1073.48,8
2001-10-22,32.25,1073.48,1090.57,1070.79,1089.9,8
2001-10-23,32.0,1089.9,1098.99,1081.53,1084.78,8
2001-10-24,30.95,1084.78,1090.26,1079.98,1085.2,8
2001-10-25,29.46,1085.2,1100.09,1065.64,1100.09,8
2001-10-26,28.42,1100.09,1110.61,1094.24,1104.61,8
2001-10-29,31.64,1104.61,1104.61,1078.3,1078.3,8
2001-10-30,33.46,1078.3,1078.3,1053.61,1059.79,8
2001-10-31,33.56,1059.79,1074.79,1057.55,1059.78,8
2001-11-01,32.31,1059.78,1085.61,1054.31,1084.1,8
2001-11-02,30.71,1084.1,1089.63,1075.58,1087.2,8
2001-11-05,30.5,1087.2,1106.72,1087.2,1102.84,8
2001-11-06,28.8,1102.84,1119.73,1095.36,1118.86,8
2001-11-07,29.13,1118.86,1126.62,1112.98,1115.8,8
2001-11-08,28.62,1115.8,1135.75,1115.42,1118.54,8
2001-11-09,27.44,1118.54,1123.02,1111.13,1120.31,8
2001-11-12,29.35,1120.31,1121.71,1098.32,1118.33,8
2001-11-13,26.47,1118.33,1139.14,1118.33,1139.09,8
2001-11-14,26.56,1139.09,1148.28,1132.87,1141.21,8
2001-11-15,25.56,1141.21,1146.46,1135.06,1142.24,8
2001-11-16,25.07,1142.24,1143.52,1129.92,1138.65,9
2001-11-19,24.46,1138.65,1151.06,1138.65,1151.06,9
2001-11-20,24.12,1151.06,1152.45,1142.17,1142.66,9
2001-11-21,24.19,1142.66,1142.66,1129.78,1137.03,9
2001-11-23,23.25,1137.03,1151.05,1135.9,1150.34,9
2001-11-26,23.79,1150.34,1157.88,1146.17,1157.42,9
2001-11-27,24.0,1157.42,1163.38,1140.81,1149.5,9
2001-11-28,25.9,1149.5,1149.5,1128.29,1128.52,9
2001-11-29,25.18,1128.52,1140.4,1125.51,1140.2,9
2001-11-30,23.84,1140.2,1143.57,1135.89,1139.45,9
2001-12-03,25.77,1139.45,1139.45,1125.78,1129.9,9
2001-12-04,24.08,1129.9,1144.8,1128.86,1144.8,9
2001-12-05,23.02,1143.77,1173.62,1143.77,1170.35,9
2001-12-06,23.71,1170.35,1173.35,1164.43,1167.1,9
2001-12-07,23.49,1167.1,1167.1,1152.66,1158.31,9
2001-12-10,25.62,1158.31,1158.31,1139.66,1139.93,9
2001-12-11,25.3,1139.93,1150.89,1134.32,1136.76,9
2001-12-12,24.87,1136.76,1141.58,1126.01,1137.07,9
2001-12-13,25.91,1137.07,1137.07,1117.85,1119.38,9
2001-12-14,24.63,1119.38,1128.28,1114.53,1123.09,9
2001-12-17,24.26,1123.09,1137.3,1122.66,1134.36,10
2001-12-18,23.29,1134.36,1145.1,1134.36,1142.92,10
2001-12-19,22.58,1142.92,1152.44,1134.75,1149.56,10
2001-12-20,23.67,1149.56,1151.42,1139.93,1139.93,10
2001-12-21,22.5,1139.93,1147.46,1139.93,1144.89,10
2001-12-24,22.62,1144.89,1147.83,1144.62,1144.65,10
2001-12-26,22.29,1144.65,1159.18,1144.65,1149.37,10
2001-12-27,21.59,1149.37,1157.13,1149.37,1157.13,10
2001-12-28,21.4,1157.13,1164.64,1157.13,1161.02,10
2001-12-31,23.8,1161.02,1161.16,1148.04,1148.08,10
2002-01-02,22.71,1148.08,1154.67,1136.23,1154.67,10
2002-01-03,21.34,1154.67,1165.27,1154.01,1165.27,10
2002-01-04,20.45,1165.27,1176.55,1163.42,1172.51,10
2002-01-07,21.94,1172.51,1176.97,1163.55,1164.89,10
